Constituent ID,Artist Display Name,Artist ULAN ID,Artist Wikidata ID
101280,Claude Fayolle,,
101281,H.T.D.B.,,
101282,Nathaniel Bermingham,500002394,Q97837757
101283,Charles Desforges de Vassens,,
101286,Francis Jukes,500120300,Q5481584
101288,Pieter Crijnse Volmarijn,500016655,Q7192768
101290,J. F. Renault,,
101291,Peter Andrews,,
101292,Ambrose Louis Garneray,500030924,Q323144
101294,Allan and Ferguson,,
101295,W. Cowan and Son,,
101296,Nicolas Joannis Visscher,,
101297,Alexander Robertson,,
101298,Patten,,
101299,Hervey Smyth,500172682,Q18125545
101301,"Captain Thomas Howdell, of the Royal Artillery",,
101305,A. W. Graham,,
101306,Thomas Ustick Walter,500010050,Q2272304
101307,Charles Fenderich,500026796,Q56007288
101308,Robert Mills,500022484,Q956665
101310,William Keesey Hewitt,500103072,
101311,Charles A. G. Swasey,,
101312,Charles Blaskowitz,,
101313,Thomas Jeffreys,,
101314,Stayman Brothers,,
101315,Louis N. Rosenthal,,
101316,Renato Guerineau,,
101319,Duc de Mouchy,,
101320,Duc de Sabran,,
101321,Ferdinand Lesseps,,
101322,Marguerite L. Wheeler,,
101323,Willard C. Wheeler,,
101324,Warner Carr,,
101326,Louis Robert,,
101328,Jacob Wrey Mould,500000560,Q3157603
101329,Arthur Little,500078611,Q52222622
101330,Mihail Chemiakin,,
101332,D. Thierry,,
101333,Claude Cherpignon,,
101334,Pierre Dupin,,
101338,H. N. Hempstead,,
101340,Johann Fischart,,
101342,Rudolf Stang,,
101343,Franz Anton Erich Moritz Steinla,500088601,Q1948061
101344,Eugen Eduard Schäffer,500092133,Q24736725
101345,Heinrich Felsing,,
101346,Johann Friedrich Wilhelm Müller,500168264,Q4310019
101347,Seidelmann,,
101348,Caspar Heinrich Merz,,
101349,Charles Koepping,500119483,Q168340
101351,Laguillermie,,
101352,Charles Sedelmeyer,,
101353,Armand Mathey-Doret,,
101354,Charles Milcendeau,500084534,Q2959818
101355,Peter Bruck,,
101356,Marcellus Laroon the Elder,500030021,Q12061101
101357,"John Faber, the Elder",500016580,Q6232619
101359,Dirck Pietersz. Crabeth,500014012,Q13479703
101360,Anthonie Andriessen,500002678,Q4771916
101361,Marie Jeanne Boucher,500023655,Q20643898
101362,George Fennel Robson,500000254,Q16858302
101363,Comte de Jacques Laure Breteuil,,
101364,Jean-Baptiste-Louis Cazin,500028297,Q58193495
101367,Stephen Antonakos,500091275,Q15429571
101368,Artaria et Fontaine,,
101369,van Cleef,,
101370,Conrad Lauwers,500048062,
101371,Apollo Association for the Promotion of the Fine Arts in the United States,,
101372,Giovanni Battista Mazza,,
101373,John Wright,,
101375,Eiot's Court Press,,
101376,de la Court,,
101386,Jean Achille Bellanger,,
101387,Heinrich Olivier,500124977,Q1598422
101388,Hermanus Fock,500031420,Q22092354
101389,Johann Philipp Lemke,500032560,Q320671
101392,Gustav Ferdinand König,500029965,Q1517313
101393,Friedrich August Brand,500048531,Q698936
101394,Christoph Heinrich Kniep,500000590,Q46407
101395,Friedrich Christian Klass,500084755,Q21415847
101399,E. Wells Sackett & Rankin,,
101400,The Studio Press,,
101401,Hamilton Hamilton,500069061,Q9285785
101402,Joseph F. Sabin,,
101404,Leroy Milton Yale,,
101405,Charles Yardley Turner,500022922,Q5083761
101406,Edith Loring Getchell,500031831,Q55720182
101407,James S. King,500124217,Q20899928
101408,Henry Pruett Share,500091659,Q37765476
101409,William Henry Lippincott,500016805,Q19912882
101410,Charles Morgan McIlhenney,,
101411,"John C. Rankin, Jr.",,
101412,Kimmel & Voigt,,
101413,"Robert Crannel Minor, Sr.",500020597,Q14218110
101414,Jérôme François Chantereau,500013645,Q15433531
101415,"Louis Philippe Joseph, duc de Chartres",500373189,
101417,Carlton Theodore Chapman,500019922,Q18508001
101419,Joseph Lauber,500049269,Q53047338
101420,Charles Dater Weldon,500107911,Q37520439
101421,John Ames Mitchell,500080695,Q6218902
101422,Jacques Francois Amand,500022581,Q3165432
101423,Frederick Stokes & Brother,,
101424,James G. Leippert,,
101425,Robert Ker Porter,500009807,Q2701225
101426,Richard Corbould,500003385,Q7324894
101427,William Alfred Delamotte,500012697,Q8004299
101429,François de La Rochefoucauld,,
101430,François Jourd'heuil,500096442,
101432,Mikhail Karasik,500123326,
101433,M. K. Publishers,,
101434,Nicolas Lejeune,500041530,
101435,H. Kleber & Brother,,
101436,Boucher & Manseau,,
101437,Root & Cady,,
101438,Walter R. Rogalski,500055119,
101440,Thaddeus William Harris,,
101441,J. Crook,,
101442,Louis Germain,500141407,
101443,Esprit Antoine Gibelin,500022122,Q3058529
101444,Joseph Goupy,,
101445,Godefroy Stein,,
101446,Georg Strauch,500046253,Q30303204
101447,Jan Vincentsz van der Vinne,500028514,Q6150132
101448,C. F. Fritsch,500020780,Q1079592
101449,Thomas Barker,,
101450,Adriaen Manglard,500025962,Q2411299
101451,Lucas Franchoys the Younger,500013976,Q2175259
101452,Hendrick Berckman,500015834,Q5713675
101453,August Dahlsteen,500048784,
101454,Kilian Christoffer Zoll,500042131,Q6253555
101455,Elias Martin,500026861,Q369002
101456,Matthais Wolcker,,
101457,Dietrich Theodor Meyer the Elder,500015993,Q21714500
101458,Hans Rottenhammer the Younger,,
101459,Johann Caspar Hessius,,
101460,Mathais Füssli the Youngest,500107785,Q55843889
101461,Mathais Füssli the Elder,,
101462,Rudolf Escher,,
101463,"Anonymous, Swiss, late 16th to early 17th century",,
101464,Hans Ulrich Jegli,500099569,Q37606491
101465,Hans Caspar Nüscheler,,
101466,Heinrich Werdmüller,,
101467,Felix Meyer,500019406,Q1403673
101468,Johannes Meyer the Younger,500008166,Q21568758
101469,Johannes Brandenberg,500027709,Q6216560
101470,Matthias Buchinger,500371986,
101471,Maria Clara Eimmart,500047839,Q1895764
101472,Pandolfo Lorenzo Hopfer,,
101473,Monogrammist EF (?),,
101474,Sophia Blesendorf,,
101475,Samuel Stettler,,
101476,David Höscheler,,
101477,Auguste Le Pere,,
101478,"Anne Neville, Queen of England",,
101479,"Edward, Earl of Warwick",,
101480,"Margaret Pole, Countess of Salisbury",,
101481,"Edward of Middleham,  Prince of Wales",,
101482,"Henry Beauchamp, Duke of Warwick",,
101483,"Anne Beauchamp Neville, Duchess of Warwick",,
101484,"Richard Neville, Earl of Warwick",,
101485,"Isabel Neville, Duchess of Clarence",,
101486,"George, Duke of Clarence",,
101487,"Catherine, Lady Walpole",,
101488,Henry Seymour Conway,,
101489,Mary Campbell of Mamore,,
101490,"Henrietta Howard, Countess of Suffolk",,
101491,Mrs. Selwyn,,
101492,"William Wentworth, 2nd Earl of Strafford",,
101493,Jean-Baptiste Letourmey,,
101494,"Mary Hervey, Lady Hervey of Ickworth",,
101495,"Eleanor, Queen of England",,
101496,"Catherine, Queen of England",,
101497,"Margaret, Queen of England",,
101498,"Elizabeth of York, Queen of England",,
101499,"Edward Courtenary, Earl of Devon",,
101501,Rufus Fairchild Zogbaum,500011993,Q7378032
101502,W. H. J. Carter,,
101503,George Newbold,,
101511,Imprimerie Ancourt,,
101514,"Charles François César Le Tellier, Marquis Montmirail",,
101515,Sydenham Teak Edwards,500013524,Q1118055
101516,Pierre Parrocel,500010520,Q1751646
101518,Föreningen för Grafisk Konst,,
101519,Carl Gustaf Laurin,,
101520,S. Fox,,
101521,David Lang,500465420,
101522,Abel Bowers,,
101525,Suzanne Nebelin,,
101526,"Anonymous, Mexican, 18th century",,
101527,Charles Macowin Tuttle,,
101529,Theodore Child,,
101530,Donald Grant Mitchell,,
101531,Rebecca Harding Davis,,
101532,Henry Blake Fuller,,
101533,Margaret Vere Farrington,,
101535,Charles Warren Stoddard,,
101536,Charles Reade,,
101537,Margaret Jordan Patterson,500270876,Q22002891
101538,The Reverend Sabine Baring-Gould,,
101539,Alexander Lange Kielland,,
101540,Christine Terhune Herrick,,
101541,"Mary Taylor Bissell, M.D.",,
101542,Frences Hellman,,
101543,Johann Gottfried Kinkel,,
101544,Pierre de Lano,,
101545,Lloyd Osborne,,
101546,Viola Roseboro',,
101547,Amelia Edith Barr,,
101548,Richard Henry Stoddard,,
101549,Margaret Oliphant,,
101550,H. W. Butler,,
101551,Laurance Hutton,,
101552,Thomas Nelson Page,,
101553,Elizabeth Stuart Phelps,,
101554,Edmondo de Amicis,,
101555,Thomas Allibone Janvier,,
101556,George Edward Farrow,,
101557,"Louie Alien Baker, known as Alien",,
101558,Ellen Blackmar Maxwell,,
101559,Ian Maclaren [pseudonym for J. Watson],,
101560,Samuel Parsons,,
101561,Thomas Wallace Knox,,
101562,William Seward Webb,,
101563,Josef Stoitzner,500174146,Q1560849
101564,Paolo Piazza,500119656,Q3695137
101568,Paul Ponce Antoine Robert-de-Seri,500021376,Q19859088
101571,Kendall Bank Note Company,,
101573,Virtue and Yorston Publishers,,
101574,Wilhelm Maria Hubertus Leibl,500016534,Q704661
101575,"Anonymous, German, 16th century",,
101576,Monogrammist CG,,
101579,Johann Ludwig Jachtmann,,
101580,Johann Heinrich Stürmer,,
101581,Ferdinand Berger,,
101582,Carl Theodor Ottmer,,
101583,Christian Tangermann,,
101584,Carl Wilhelm Kolbe the younger,,
101586,Carl Friedrich Rungenhagen,,
101587,Carl Friedrich Riese,,
101588,Wilhelm Riese,,
101589,Julius Troschel,,
101590,Iwan Bochoff,,
101591,Fintelmann,,
101593,Anton Muller,,
101594,Scholl'schen Buchdruckerer,,
101595,Johan H. Pospischil,,
101596,Schönfeld'schen Fabrique,,
101597,Peter Bohmanns Erben,,
101598,Monogrammist HT,,
101599,Monogrammist GK,,
101600,Le Chavalier de Pommand,,
101602,Thomas Johnson,,
101603,"The Foundation for Contemporary Performance Arts, New York",,
101604,Joseph Fratrel,500009574,Q1707024
101605,Simon Julien,500032768,Q3484323
101606,"La Veuve N. Buon, Paris",,
101610,Allen Russell Saalburg,,
101612,Charlotte Louisa Henrietta Papendiek (née Albert),,
101617,Oskar Bangermann,,
101641,Pieter de Jode II,500009552,Q352937
101642,Willem Panneels,500023453,Q2486261
101652,Major Thedore Winthrop,,
101653,P. O. Victory & Co.,,
101654,Rawson (Ross) Packard,,
101655,Albert Berger,,
101658,L. Guerdet,,
101659,Pierre d'Hozier,,
101663,W. Strong,,
101668,Joseph Potter,,
101670,Robert Mackreth,500191158,
101671,Isabelle Desgrange,,
101673,Granddaughters of Dr. Samuel Parr,,
101674,Thomas Pether,500090904,
101678,A. Kaufmann,,
101679,Ludwig D. Von Schweiniz,,
101680,Lavlott,,
101681,"Neue Kunsthandlung, Berlin",,
101682,Bouget,,
101683,Louis Pierre Boitard,,
101684,Monogrammist VCP,,
101686,"Pierre Rocolet, Paris",,
101688,Louise Pithoud,,
101689,Robert Minton Taylor,,
101690,Richardson Slade & Co.,,
101692,Gillows,500262439,
101693,Rudolf Lüders,,
101694,A. Foa,,
101695,H. Causon,,
101697,Charles A. Buchel,500008587,Q5075860
101698,"Anonymous, Chinese, Canton, 19th century",,
101700,"Johann Oertel & Co., Glasraffinerie",,
101701,"Anonymous, Czech, early 20th century",,
101702,Proft & Co. Glas Manufactur,,
101703,Wilhelm Kralik Glasraffinerie (formerly Gebrüder Pallme König),,
101704,Anton Joseph von Prenner,500082253,Q3618862
101705,Smith and Anthony Stove Co.,,
101706,Jan (Hans) Witdoeck,500018132,Q1583158
101707,White Mantel & Tile Co,,
101708,New York Wood-Carvers and Modelers Association,,
101709,Julie d'Amario,,
101710,Bill Hall,,
101711,V. Cassan,,
101712,John Salt,500020879,Q1701673
101714,H. Stannus,,
101717,Frear Artificial Manufacturing Co.,,
101718,T. B. Townsend & Co.,,
101721,Robert Edmond Jones,500024504,Q7343960
101722,Gordon - Van Tine Co.,,
101727,George Lansdown,,
101728,Robert Adams,500082976,
101730,E. La Touche,,
101731,Louis Charles Ruotte,,
101732,Mlle Raucourt,,
101733,W. Green,,
101734,W. & T. Radclyffe,,
101735,"Anonymous, Peruvian, 19th century",,
101736,Henry Farmer,,
101737,Gabriel Shire Tregear,,
101738,Louis-Antoine Jullien,,
101739,Forbes Lithographic Manufacturing Co.,,
101740,Dexter Brothers,,
101741,Jacques Fagnani,,
101743,Auguste Félix,500198891,
101744,Poirier Milliners,,
101745,U. S. Gutta Percha Paint Co.,,
101746,Harrison Brothers & Co.,,
101747,C. F. Massey Company,,
101748,The New York Steam Heating Company,,
101750,Marsh and Gette,,
101751,"Anonymous, Persian, 19th century",,
101753,Charles Hayem,,
101756,W. Henry Pierson,,
101757,William Stephen Coleman,500015088,Q18911913
101762,Olga Rozanova,500003298,Q270460
101763,Aleksai Kruchenykh,,
101764,Velimir Khlebnikov,,
101765,Frédéric Massé,,
101767,Masury and Whiton,,
101768,August Herzog,,
101769,Murphy Varnish Company,,
101770,William B. Gleason & Co.,,
101771,Frank H. Ball,,
101772,George J. Fowler,,
101774,Joseph Antoine Cochet,500131438,Q21997218
101776,Tito,,
101777,William B. Burford,,
101779,William J. Kelly,,
101780,Kelly & Bartholomew,,
101781,"W. Gumbs, Jr.",,
101783,Schober and Carqueville Lithographic Co.,,
101784,R. S. Morison,,
101785,Theo. W. Morris & Co.,,
101786,"Hills, Turner & Harmon",,
101787,C. W. Calkins & Co.,,
101788,Leblanc et Trautmann,,
101789,Edition Société des Amateurs et des Collectionneurs,,
101791,Hoover Suction Sweeper Company,,
101792,Walter Scott & Company,,
101793,David G. Johnson,,
101794,Charles Durfee,,
101795,"Potash-Marl, Inc.",,
101796,Françoise Robin,,
101801,"Barrett, Arnold and Kimball",,
101802,C. J. Fay,,
101803,T. S. Safford,,
101804,Roland Leblond le Jeune,,
101805,New York Slate Roofing Company,,
101807,"Central Shippee, Inc.",,
101808,Armand Corot,,
101822,John Darkin,,
101823,The Egyptian Lacquer Manufacturing Co.,,
101824,"Hirshberg, Hollander & Co.",,
101828,"Ettl Studios, Inc.",,
101835,National Society of the Daughters of the American Revolution,,
101836,Walter von Looz-Corswarem,,
101837,"Daughters of the American Revolution, New Jersey Chapter",,
101840,F. W. Devoe & Co.,,
101841,W. H. Tinson,,
101842,The Photo-Beacon Company,,
101843,Wadsworth Brothers & Howland,,
101844,"J. C. Clark Printing Co., Lakeview Press",,
101846,Barbara de Jode,,
101848,Jan Davidsz. de Heem,500029732,Q454656
101849,Jeanne Fapournoux,,
101850,Godefroid Houtappels,,
101851,Gerard Seghers,500010809,Q951884
101857,"Anonymous, Portuguese, 19th century",,
101860,Louis Abel-Truchet,500006643,Q1120855
101861,André-Charles Malardot,500106478,Q2957935
101862,Frans Huberti,,
101863,Emmanuel Phélippes-Beaulieux,500074512,Q64096292
101864,Gaspar Huberti,,
101866,Margaret M. Taylor Fox,,
101867,Nicolaes Lauwers,,
101868,Bernard Barton,,
101869,John Cunningham,,
101874,Alexander Runciman,500029216,Q4719989
101876,Daniël Schellinks,,
101881,"Isabella d'Este, Marchesa of Mantua",,
101883,"Maximilian III, Archduke of Austria",,
101885,Adam de Coster,500031138,Q1861631
101887,"Philip Howard, Earl of Arundel and Surrey",,
101890,Sir Thomas More,,
101891,Wenceslaus Coebergher,,
101892,"Wolfgang-Wilhelm, Count of Palatine and Duke of Bavaria",,
101894,"Leopold Wilhelm, Archduke of Austria",500289108,Q437295
101904,John Nixon,500002544,Q16858111
101910,W. Green & Co.,,
101911,The E. Howard Watch and Clock Co.,,
101915,The Keystone Watch Case Co.,,
101918,Ch. Gebhard & Sons,,
101920,Mademoiselle Formentin,,
101921,Bailly and Ward,,
101922,Rosselin,,
101924,Lawrence Beyerlinck,,
101925,"Alathea Talbot, Countess of Arundel",,
101926,Aloysius Contarini,,
101927,Ezra Weeks,,
101928,William Henry Fisk,500006114,Q8011986
101932,"William H. Furness, Jr.",,
101933,"Imprimerie Delâtre, Paris",,
101935,Jan Hulswit,500023542,Q18564346
101938,Charles-Paul Desavary,,
101941,Ernest-Philippe Boetzel,,
101942,James Carson Breevoort,,
101943,Kryn Frederycks,,
101945,Monogrammist NL,,
101946,Betty Burroughs,500192596,
101947,"Henry Gaugain, Lambert et Cie.",,
101949,Committee for Building the Ferry House,,
101950,Robert Benson,,
101951,Abraham Godwin,,Q42887090
101952,William H. Morgan,,
101955,A. Fischer,,
101956,V. Ratier,,
101958,Jean Paul,,
101959,François Ragot,500093529,Q56692101
101960,Cornelis Meyssens,,
101961,L. Sprinx,,
101962,Tomas Wandel,,
101964,Matthäus Seutter,,
101965,Saul Chase,500044122,
101967,Jasper Danckaerts,,
101969,"A. Hamilton, Jr.",,
101970,Matthew Dripps,,
101971,James Eddy,500098643,Q94640177
101972,Hatch and Smillie,,
101973,"Diedrich Knickerbocker, Jr.",,
101974,J. & G. Neale,,
101975,"Rawdon, Wright & Company",,
101976,W. Barr,,
101977,Joyce Gold,,
101978,Isaac Taylor Hinton,,
101980,J. S. Glennie,,
101981,Hewitt,,
101983,G. Tobin,,
101984,Hall,,
101985,J. Kirk,,
101986,W. A. Williams,,
101987,J. M. Roberts,,
101989,J. Burgart,,
101990,James Merritt Ives,500029333,Q6139671
101991,Vermillion Editions,,
101992,Palm Tree Studios,,
101995,Studio Prints,,
101996,Marc Balakjian,,
101997,Karl Hecksher,,
102000,Luigi Cagnola,,
102001,Archbishop Filippo Visconti,,
102002,Joseph H. Aronson,,
102004,Erker Presse,,
102009,Garo Antreasian,500111055,Q26155343
102010,Irving Amen,500042428,Q6074464
102017,Billy Apple,500103154,Q4912115
102019,Joseph Esperlin,500005960,Q1706945
102021,Jan Smees,500021109,Q94310814
102024,Christian Gottlieb Schick,500017002,Q569354
102025,Ludwig Pfleger,,
102026,William Broadhead & Sons,,
102028,Fancy Goods Graphic,,
102029,Bertha Sell,,
102034,John B. Pendleton,,
102035,"Don Herbert at Grupo Quince, Madrid, Spain",,
102038,Marie Bracquemond,500023058,Q273552
102043,Gilles Edme Petit,500129501,Q26247959
102044,Martin Barooshian,500465916,Q33123451
102045,Derriere L'Etoile Studio,,
102048,Billy Al Bengston,500015413,Q4912103
102050,Robert Benson,,
102051,Paulson Press,,
102056,Emma Bormann,500335781,Q22078571
102059,Alan Koslin,,
102060,Bolton Brown,500026683,Q4940144
102063,H. M. Rosenblatt & Co.,,
102067,Johan Frederik Clemens,500010134,Q4992298
102068,Peter Frederick Rothermel,500032416,Q7173913
102069,John Badger Bachelder,,
102070,Joseph Hoover,,
102071,A. L. Weise,,
102074,Richard Paton,500115227,Q3431102
102075,Robert Whitechurch,500091238,Q93130937
102077,"Fishl, Adler & Co.",,
102078,Joseph Jeakes,500013405,Q23831758
102079,Thomas Butterworth,,
102080,J. Burr & G. Ballisat,,
102083,William M. Miller,,
102085,Kurz & Allison Art Publishers,,
102086,Johann Friedrich Frauenholz,,
102087,Aloys Kessler,,
102088,Carl Guttenberg,500031904,Q1038373
102089,Augustin Louis Belle,,
102090,Francisco Scacki,500027454,
102092,W. Ketterlinus,,
102093,Samuel Blodget,,
102095,W. L. Champney,,
102096,Henry O. Smith,,
102097,Hyacinthe Ladotte,,
102098,Case & Green,,
102100,Humphrey Phelps,,
102101,George Henry Millar,,
102102,John Lodge,500008051,Q44160302
102103,Hamilton,,
102104,Thornton,,
102105,Desfontaines,,
102106,Jean-Baptiste Morret,500011036,Q21289203
102107,Blin,,
102108,P. Somebody,,
102109,Jean Martin Will,,
102110,Edward Penny,500017159,Q5344824
102111,John Baily,,
102112,Godefroy,,
102113,Fauvel,,
102114,Cornelis van Ruyven,,
102115,Charles Stewart,,
102116,Anthony Meucci,,Q22575836
102117,H. Isaacs,,
102118,Charles Ingrey,,
102119,J. Martin,,
102121,Sharpless and Sons,,
102122,J. W. Chapman and Company,,
102126,William Paulet Carey,500092521,Q16257150
102127,Gary Bukovnik,500076089,Q94619288
102128,I. (or J.)  Baker,,
102129,Hans Kalmsteiner,500482295,
102130,Charles Burns,500127926,Q1063855
102132,Fox River Paper Co.,,
102133,Robert Broner,500336230,Q77325136
102134,Susan M. Bush,,
102136,"Royal College of Art, London",,
102138,Leopoldine Kolbe,,
102139,Henry Brookes,,
102140,J. Phillips,,
102141,Karen Hansen Carson,500078520,Q19802644
102142,Federico Castellon,500009576,Q5440979
102144,Enid Martin,,
102145,F. Wood,,
102146,Francis Hatch Kimball,,
102147,Rudolf Kalvach,500102347,Q2173120
102148,Harry Cimino,,
102150,John O'Brien Inman,500026563,Q21481277
102151,C. L. Hall,,
102152,J. S. Hodgson,,
102153,William José,,
102154,Charles M. Jenckes,,
102155,[Carl] Joseph Becker,500008967,Q51077301
102156,J. Beigel,,
102157,John Gast,,
102158,Mary V. Strong,,
102159,Ruth Cyril,500048564,
102161,Susi Singer,500329401,Q1424094
102162,Abraham Waesberge,,
102163,"Anonymous, Austrian, Viennese, 20th century",,
102164,Gustav Kalhammer,,
102166,Otto Beran,,
102167,Johann Mommard,,
102168,Fritz Zeymer,500461085,Q16029485
102172,Michael Vinson Clark,500048948,
102173,Evans Development Corporation,,
102174,John Nichols,,
102175,"Herst Litho, Inc.",,
102176,Alan Glass,500075314,Q64107155
102178,W. Borradaile,,
102180,Rosenthal,,
102181,Kelpra Studio Limited,,
102182,Charles S. Klabunde,500464669,
102183,Justin H. Howard,,
102184,Dennis Kardon,,
102185,Echo Press,,
102186,Gerard van Zijl,500028212,Q5550218
102187,Josef Diveky,500135229,Q1704488
102188,Carl Krenek,500150865,Q21550790
102189,Francis Raab,,
102191,Francesco Berni,,
102192,Sebastiani Martini,,
102193,Jan Herman,,
102194,Jelle Reijners,,
102195,Michele del Giudice,,
102198,Claude Fonteyne,,
102201,James Phillips,,
102204,Paul Sandwich [pseudonym],,
102205,Sawney Scott [pseudonym],,
102206,John Harrison,,
102207,Thomas Colley,,
102208,Crayon,,
102209,Jack Downing,,
102210,Madame la Veuve Turgis,,
102211,C. Roemild,,
